usdPrice,logId,activePairs,usdValue,satoshiPrice,exchangeLogId,coins,bestPair,buyTotal,buyTotalBtc,updated,coinUpdated,exchangeName,volume,difficulty,pairValue,exchanges,coinCreated,coinId,pairPrice,sellTotal,logUpdated,created,enabled,sellTotalBtc,volumeBtc,reward,satoshiValue
,910705,,0.000000002675377495649022,,0,7.521413755260824e-05,,0.0,0.0,2019-02-01 13:39:50,,,,1903295,,,,228,,0.0,2019-01-24 18:21:10,,,0.0,,143.1546919331915,0.00007521413755260824
,1037465,,0.000000008712023572875257,,0,7.512440701454421e-05,,0.0,0.0,2019-08-09 18:01:18,2019-03-25 18:14:24,,,864461,,,2018-04-16 15:30:36,93,,0.0,2019-08-09 17:20:07,2018-04-16 15:30:36,1,0.0,,69.02455562537581,0.00007512440701454421
0.00000000016815970600000002,1037440,btc,0.000000007818336729713455,0.000001430000000000000072932653840,7884450,4.274354307927401e-07,btc,9041265.7262233,3.7565094815188314,2019-08-09 18:01:12,2019-02-01 06:15:36,Bittrex,1001461.5617872,630210444,1,"4,10,10,12,21",2018-03-16 03:12:15,13,0.000001430000000000000072932653839841155019030338735319674015045166015625,2636930.867756778,2019-08-09 17:22:25,2018-03-16 03:12:15,1,11.389633338843453,1.44786935,271.9923494889915,0.00006794333967193912
0.000000000000278742,1011980,btc,0.000000005649037078360373,0.000000003,7740192,0.00020266185498993237,btc,26882155.8301,0.0306863532672,2019-06-24 11:47:26,2019-02-01 00:56:07,Graviex,233521.3529,1240348,1,"20,22",2018-10-04 20:36:23,224,0.000000003,38769742.8604,2019-06-17 14:31:55,2018-10-04 20:36:23,1,100050.81956632523,0.0007925640587,251.37122651305262,0.00006079855649697971
,1037461,,0.000000006919778354781848,,0,6.0528920200920976e-05,,0.0,0.0,2019-08-09 18:01:16,2019-02-01 00:56:35,,,363603,,12,2018-04-02 20:35:54,71,,0.0,2019-08-09 17:25:04,2018-04-02 20:35:54,1,0.0,,23.000123918900698,0.000060528920200920976
,947703,,0.0000000022204958926002886,,0,5.8100728709904406e-05,,0.0,0.0,2019-03-07 01:12:37,2019-02-01 00:56:00,,,73272857,,,2018-06-29 16:27:29,151,,0.0,2019-02-28 03:25:31,2018-06-29 16:27:29,1,0.0,,4260.945700921239,0.000058100728709904406
,765350,,0.0000000034966695006481592,,0,5.582043008060437e-05,,0.0,0.0,2018-11-05 23:27:47,,,,682549,,,,132,,0.0,,,,0.0,,38.62054479058948,0.00005582043008060437
0.000000000408215298,1037447,btc,0.0000000059866333079128964,0.00000346,7884369,1.4413489370743794e-07,btc,27242820.136225227,0.5135641252828446,2019-08-09 18:01:13,2019-02-01 01:12:46,TradeOgre,0.0,389716995,1,"4,10",2018-03-16 03:12:17,26,0.00000346,428458.0762000813,2019-08-09 17:17:18,2018-03-16 03:12:17,1,54.01245991129756,0.07013758,56.286027434127575,0.00005198283621255849
0.000000923764765926,1037434,btc,0.00000000595302177307674,0.007855529999999999457571675520739518105983734130859375,7884431,6.577557337123405e-11,btc,62310.03442166993,15.980161367615471,2019-08-09 18:01:10,2019-02-01 00:56:48,Southxchange,0.15,37862541317,1,"3,4,5,10,11,12,20,21,22,24,25,26,28",2018-03-16 03:02:55,1,0.007855529999999999457571675520739518105983734130859375,4772.2549083777785,2019-08-09 17:24:55,2018-03-16 03:02:55,1,51.786662900440426,0.0,2.494826928500772,0.00005193392248088645
,910096,,0.0000000018504612254563754,,0,5.185776090440864e-05,,0.0,0.0,2019-02-01 03:28:42,,,,7675579,,,,260,,0.0,2018-12-31 11:46:02,,,0.0,,398.03834058489997,0.00005185776090440864
0.000000000008734008,1037499,btc,0.000000005473179929482293,0.00000008,7870823,5.677342939385704e-06,btc,32034841.255730174,0.9068906338043768,2019-08-09 18:01:31,2019-02-01 00:56:10,TradeOgre,0.0,130087328,1,"4,5",2018-03-16 03:12:15,238,0.00000008,14033049.383097,2019-08-04 17:38:38,2018-03-16 03:12:15,1,3.092075875226384,0.22564351,742.0691947487061,0.000051092940720200256
0.000000000022416447,1037453,btc,0.0000000057655952430409065,0.00000019,7884378,2.0239955260705956e-06,btc,21515472.06945461,0.8588382032068017,2019-08-09 18:01:15,2019-02-01 00:56:35,TradeOgre,0.0,95326584,1,"4,12,17,27",2018-03-19 15:04:36,37,0.00000019,4635558.408911259,2019-08-09 17:22:27,2018-03-19 15:04:36,1,21499.115081028616,0.20082196,195.0806162624306,0.000050228576711108225
0.00000000000094793,1035287,"BTC,LTC",0.000000004679687691360735,0.00000001,7854865,4.933108523609771e-05,BTC,339113.0,0.01335315,2019-08-06 09:19:31,2019-02-01 00:56:34,FirstCryptoBank,0.0,431078,1,22,2018-07-22 04:27:43,173,0.00000001,1435750.3536050986,2019-07-30 09:44:20,2018-07-22 04:27:43,1,21.25940355,0.00010646,21.26554555724482,0.00004933108523609771
0.00000000006119725200000001,1037446,btc,0.000000005091015583556081,0.00000057,7867608,7.739103460423439e-07,btc,6233555.353257121,0.25129488716799814,2019-08-09 18:01:13,2019-02-10 06:00:40,TradeOgre,0.0,21131716,1,"4,22,25",2018-03-16 03:12:17,24,0.00000057,1820600.0956818864,2019-08-03 09:31:29,2018-03-16 03:12:17,1,19.76535317849304,0.07893026,16.46870835202143,0.00004809177719768557
0.00000000000092914,1011952,BTC,0.000000004440269969577617,0.00000001,7740161,4.778903038915144e-05,BTC,10000.0,0.0001,2019-06-24 11:47:20,2019-02-01 00:55:59,FirstCryptoBank,0.0,227146,1,22,2018-06-03 22:43:15,126,0.00000001,299316.7611111111,2019-06-17 14:30:06,2018-06-03 22:43:15,1,0.032061,0.0,10.855087096774193,0.00004778903038915144
,962797,,0.0000000018364402499368975,,0,4.751756513307273e-05,,0.0,0.0,2019-03-21 05:02:28,2019-02-01 00:56:07,,,276089,,,2018-05-27 20:04:07,118,,0.0,2019-03-14 06:03:26,2018-05-27 20:04:07,1,0.0,,13.120074905215768,0.00004751756513307273
0.0000000033129149039999996,1037450,btc,0.000000005296124083620898,0.00002807999999999999881403027480,7884375,1.5708413465946816e-08,btc,777709.414551715,3.4943224902051897,2019-08-09 18:01:14,2019-02-01 00:56:47,Bittrex,20921.77818283,1057330676,1,"4,21",2018-03-16 03:12:18,31,0.00002807999999999999881403027479631617779887164942920207977294921875,169959.44898428523,2019-08-09 17:22:26,2018-03-16 03:12:18,1,7.340834412181096,0.61816727,16.737279736288663,0.000046009841083852704
,1037495,,0.000000005166744001528436,,0,4.405144856538048e-05,,0.0,0.0,2019-08-09 18:01:29,2019-03-25 18:10:19,,,32302950,,,2018-10-04 20:28:19,223,,0.0,2019-08-09 17:25:37,2018-10-04 20:28:19,1,0.0,,1468.1011233162624,0.00004405144856538048
,68994,,0.0000000028173110190982078,,0,4.369279250704822e-05,,0.0,0.0,2018-08-26 16:00:53,,,,5122147,,,,163,,0.0,,,,0.0,,224.5126846113517,0.00004369279250704822
